Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"EI","Emissions intensities","5000","World","71761","Emissions intensity","951","Milk, whole fresh buffalo","2011","2011","kg CO2eq/kg product","0.9652","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","951","Milk, whole fresh buffalo","2012","2012","kg CO2eq/kg product","0.9519","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","951","Milk, whole fresh buffalo","2013","2013","kg CO2eq/kg product","0.9325","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","951","Milk, whole fresh buffalo","2014","2014","kg CO2eq/kg product","0.8988","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","951","Milk, whole fresh buffalo","2015","2015","kg CO2eq/kg product","0.9077","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","951","Milk, whole fresh buffalo","2016","2016","kg CO2eq/kg product","0.8866","Fc","Calculated data"
"EI","Emissions intensities","5000","World","71761","Emissions intensity","951","Milk, whole fresh buffalo","2017","2017","kg CO2eq/kg product","0.8553","Fc","Calculated data"
"EI","Emissions intensities","5000","World","5510","Production","951","Milk, whole fresh buffalo","1961","1961","tonnes","17858061","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","951","Milk, whole fresh buffalo","1962","1962","tonnes","18320559","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","951","Milk, whole fresh buffalo","1963","1963","tonnes","18671302","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","951","Milk, whole fresh buffalo","1964","1964","tonnes","18949043","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","951","Milk, whole fresh buffalo","1965","1965","tonnes","19212517","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","951","Milk, whole fresh buffalo","1966","1966","tonnes","19317721","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","951","Milk, whole fresh buffalo","1967","1967","tonnes","18497224","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","951","Milk, whole fresh buffalo","1968","1968","tonnes","19558999","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","951","Milk, whole fresh buffalo","1969","1969","tonnes","19907722","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","951","Milk, whole fresh buffalo","1970","1970","tonnes","19593886","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","951","Milk, whole fresh buffalo","1971","1971","tonnes","20713521","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","951","Milk, whole fresh buffalo","1972","1972","tonnes","21062504","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","951","Milk, whole fresh buffalo","1973","1973","tonnes","21470584","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","951","Milk, whole fresh buffalo","1974","1974","tonnes","22409507","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","951","Milk, whole fresh buffalo","1975","1975","tonnes","23229805","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","951","Milk, whole fresh buffalo","1976","1976","tonnes","24356408","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","951","Milk, whole fresh buffalo","1977","1977","tonnes","25201294","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","951","Milk, whole fresh buffalo","1978","1978","tonnes","25691324","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","951","Milk, whole fresh buffalo","1979","1979","tonnes","26876079","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","951","Milk, whole fresh buffalo","1980","1980","tonnes","27525084","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","951","Milk, whole fresh buffalo","1981","1981","tonnes","29231749","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","951","Milk, whole fresh buffalo","1982","1982","tonnes","30264434","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","951","Milk, whole fresh buffalo","1983","1983","tonnes","32924192","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","951","Milk, whole fresh buffalo","1984","1984","tonnes","34972982","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","951","Milk, whole fresh buffalo","1985","1985","tonnes","37010175","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","951","Milk, whole fresh buffalo","1986","1986","tonnes","38583540","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","951","Milk, whole fresh buffalo","1987","1987","tonnes","38817897","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","951","Milk, whole fresh buffalo","1988","1988","tonnes","40327088","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","951","Milk, whole fresh buffalo","1989","1989","tonnes","42848007","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","951","Milk, whole fresh buffalo","1990","1990","tonnes","44076214","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","951","Milk, whole fresh buffalo","1991","1991","tonnes","44596877","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","951","Milk, whole fresh buffalo","1992","1992","tonnes","46297119","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","951","Milk, whole fresh buffalo","1993","1993","tonnes","48368453","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","951","Milk, whole fresh buffalo","1994","1994","tonnes","50719872","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","951","Milk, whole fresh buffalo","1995","1995","tonnes","54843995","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","951","Milk, whole fresh buffalo","1996","1996","tonnes","57938901","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","951","Milk, whole fresh buffalo","1997","1997","tonnes","60050068","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","951","Milk, whole fresh buffalo","1998","1998","tonnes","62389259","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","951","Milk, whole fresh buffalo","1999","1999","tonnes","64871599","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","951","Milk, whole fresh buffalo","2000","2000","tonnes","66650866","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","951","Milk, whole fresh buffalo","2001","2001","tonnes","69414030","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","951","Milk, whole fresh buffalo","2002","2002","tonnes","71009046","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","951","Milk, whole fresh buffalo","2003","2003","tonnes","73654160","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","951","Milk, whole fresh buffalo","2004","2004","tonnes","76133613","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","951","Milk, whole fresh buffalo","2005","2005","tonnes","78914999","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","951","Milk, whole fresh buffalo","2006","2006","tonnes","81216262","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","951","Milk, whole fresh buffalo","2007","2007","tonnes","84478922","A","Aggregate, may include official, semi-official, estimated or calculated data"
